feature,importance
customer_city_monte azul,0.0
customer_city_monte azul paulista,0.0
customer_city_mutunopolis,0.0
customer_city_alegre,0.0
customer_city_alem paraiba,0.0
customer_city_alexandria,0.0
customer_city_alfenas,0.0
customer_city_alfredo wagner,0.0
customer_city_almino afonso,0.0
customer_city_almirante tamandare,0.0
customer_city_alpinopolis,0.0
customer_city_nepomuceno,0.0
customer_city_nova esperanca do sudoeste,0.0
customer_city_niquelandia,0.0
customer_city_niteroi,0.0
customer_city_nonoai,0.0
customer_city_nossa senhora da gloria,0.0
customer_city_nossa senhora das gracas,0.0
customer_city_nossa senhora do o,0.0
customer_city_nossa senhora do socorro,0.0
customer_city_nova andradina,0.0
customer_city_nova crixas,0.0
customer_city_nova era,0.0
customer_city_nilopolis,0.0
customer_city_tabapua,0.0
customer_city_tabira,0.0
customer_city_taboao da serra,0.0
customer_city_tabocas do brejo velho,0.0
customer_city_taguai,0.0
customer_city_taio,0.0
customer_city_tambau,0.0
customer_city_tangara da serra,0.0
customer_city_tangua,0.0
customer_city_machadinho d'oeste,0.0
customer_city_taquara,0.0
customer_city_taquari,0.0
customer_city_taquaritinga,0.0
customer_city_taquarituba,0.0
customer_city_simoes filho,0.0
customer_city_sinop,0.0
customer_city_sirinhaem,0.0
customer_city_sitio novo,0.0
customer_city_socorro,0.0
customer_city_soledade,0.0
customer_city_tanhacu,0.0
customer_city_tremembe,0.0
customer_city_tres barras,0.0
customer_city_tres coracoes,0.0
customer_city_tres fronteiras,0.0
customer_city_tres lagoas,0.0
customer_city_tarumirim,0.0
customer_city_tatui,0.0
customer_city_taubate,0.0
customer_city_teixeira de freitas,0.0
customer_city_suzano,0.0
customer_city_teolandia,0.0
customer_city_teresopolis,0.0
customer_city_terra de areia,0.0
customer_city_terra rica,0.0
customer_city_terra roxa,0.0
customer_city_tiete,0.0
customer_city_timbo,0.0
customer_city_timon,0.0
customer_city_timoteo,0.0
customer_city_suzanapolis,0.0
customer_city_teofilo otoni,0.0
customer_city_setubinha,0.0
customer_city_silvanopolis,0.0
customer_city_sao sebastiao,0.0
customer_city_sao sebastiao da amoreira,0.0
customer_city_sao sebastiao do cai,0.0
customer_city_sao sebastiao do paraiso,0.0
customer_city_sao simao,0.0
customer_city_sao tiago,0.0
customer_city_sao tome,0.0
customer_city_solonopole,0.0
customer_city_sapezal,0.0
customer_city_sapiranga,0.0
customer_city_sapucai-mirim,0.0
customer_city_saquarema,0.0
customer_city_sarandi,0.0
customer_city_sarzedo,0.0
customer_city_sao lourenco do sul,0.0
customer_city_sao luis,0.0
customer_city_sao luiz gonzaga,0.0
customer_city_sao manuel,0.0
customer_city_sao vicente,0.0
customer_city_sooretama,0.0
customer_city_sorocaba,0.0
customer_city_sorriso,0.0
